,name,subtype,collection_date,accession
37229,A/Guizhou-jinping/322/2022,H3N2,2022-04-09,EPI2125470
37230,A/Guizhou-jinping/318/2022,H3N2,2022-04-09,EPI2125467
37231,A/Guizhou-congjiang/314/2022,H3N2,2022-04-06,EPI2125464
37232,A/Guizhou-congjiang/313/2022,H3N2,2022-04-06,EPI2125461
37233,A/Guizhou-congjiang/312/2022,H3N2,2022-04-06,EPI2125458
37234,A/Fujian/13355/2022,H3N2,2022-03-16,EPI2125455
37235,A/Guangdong-chikan/1237/2022,H3N2,2022-03-21,EPI2125452
37236,A/Guangdong-chikan/1219/2022,H3N2,2022-03-15,EPI2125449
37237,A/Fujian-Sanyuan/35/2022,H3N2,2022-05-26,EPI2125446
37238,A/Guangdong-Huicheng/32/2022,H3N2,2022-05-27,EPI2125443
37239,A/Guangxi-Bamayaozuzizhi/314/2022,H3N2,2022-05-27,EPI2125440
37240,A/Guangxi-Bamayaozuzizhi/31/2022,H3N2,2022-05-27,EPI2125437
37241,A/Fujian-Mingxi/39/2022,H3N2,2022-05-27,EPI2125434
37242,A/Jiangxi-Anyuan/1588/2022,H3N2,2022-05-30,EPI2125431
37243,A/Hunan-Yuhua/11022/2022,H3N2,2022-05-30,EPI2125428
37244,A/Jiangxi-Yushui/351/2022,H3N2,2022-05-30,EPI2125425
37245,A/Guizhou-Kaili/1540/2022,H3N2,2022-05-30,EPI2125422
37246,A/Fujian-Xiangcheng/2595/2022,H3N2,2022-05-30,EPI2125419
37247,A/Yunnan-Chuxiong/1503/2022,H3N2,2022-05-30,EPI2125416
37248,A/Yunnan-Chuxiong/1499/2022,H3N2,2022-05-30,EPI2125413
37249,A/Guizhou-Guanlingbuyizumiaozuzizhi/340/2022,H3N2,2022-05-30,EPI2125410
37250,A/Guizhou-Guanlingbuyizumiaozuzizhi/326/2022,H3N2,2022-05-30,EPI2125407
37251,A/Guangxi-Youjiang/1430/2022,H3N2,2022-05-30,EPI2125404
37252,A/Guangxi-Jinchengjiang/1403/2022,H3N2,2022-05-30,EPI2125401
37253,A/Guangxi-Jinchengjiang/1402/2022,H3N2,2022-05-30,EPI2125398
37254,A/Hainan-Chengmao/31/2022,H3N2,2022-05-30,EPI2125395
37255,A/Guangdong-Maonan/1466/2022,H3N2,2022-05-30,EPI2125392
37256,A/Fujian-Tongan/1536/2022,H3N2,2022-05-30,EPI2125389
37257,A/Hunan-Kaifu/1541/2022,H3N2,2022-05-31,EPI2125386
37258,A/Zhejiang-Wucheng/32/2022,H3N2,2022-05-31,EPI2125383
37259,A/Fujian-Longhai/313/2022,H3N2,2022-05-31,EPI2125380
37260,A/Guangdong-Yingde/316/2022,H3N2,2022-05-31,EPI2125377
37261,A/Hainan-Dingan/321/2022,H3N2,2022-05-31,EPI2125374
37262,A/Hainan-Dingan/331/2022,H3N2,2022-05-31,EPI2125371
37263,A/Hainan-Dingan/327/2022,H3N2,2022-05-31,EPI2125368
37264,A/Hainan-Dingan/324/2022,H3N2,2022-05-31,EPI2125365
37265,A/Yunnan-Chuxiong/317/2022,H3N2,2022-06-01,EPI2125362
37266,A/Guangxi-Bamayaozuzizhi/518/2022,H3N2,2022-06-01,EPI2125359
37267,A/Guangxi-Bamayaozuzizhi/512/2022,H3N2,2022-06-01,EPI2125356
37268,A/Guizhou-Guanlingbuyizumiaozuzizhi/352/2022,H3N2,2022-06-02,EPI2125353
37269,A/Hunan-Yuhua/11053/2022,H3N2,2022-06-06,EPI2125350
37270,A/Fujian-Tongan/3107/2022,H3N2,2022-06-06,EPI2125347
37271,A/Guizhou-Kaili/1565/2022,H3N2,2022-06-06,EPI2125344
37272,A/Guangdong-Duanzhou/1463/2022,H3N2,2022-06-06,EPI2125341
37273,A/Guangxi-Youjiang/1457/2022,H3N2,2022-06-06,EPI2125338
37274,A/Guangxi-Bamayaozuzizhi/322/2022,H3N2,2022-06-06,EPI2125335
37275,A/Guangxi-Bamayaozuzizhi/324/2022,H3N2,2022-06-06,EPI2125332
37276,A/Hunan-Yuhu/1555/2022,H3N2,2022-06-07,EPI2125329
37277,A/Fujian-Yanping/11424/2022,H3N2,2022-06-07,EPI2125326
37278,A/Guangdong-Zhenjiang/1448/2022,H3N2,2022-06-07,EPI2125323
37279,A/Guangdong-Yingde/326/2022,H3N2,2022-06-07,EPI2125320
37280,A/Guangdong-Meijiang/1442/2022,H3N2,2022-06-07,EPI2125317
37281,A/Guangdong-Huiyang/31/2022,H3N2,2022-06-07,EPI2125314
37282,A/Guangxi-Youjiang/1462/2022,H3N2,2022-06-07,EPI2125311
37283,A/Fujian-Mingxi/340/2022,H3N2,2022-06-07,EPI2125308
37284,A/Guizhou-Xixiu/1445/2022,H3N2,2022-06-08,EPI2125305
37285,A/Guangdong-Dongwanbendi/1455/2022,H3N2,2022-06-08,EPI2125302
37286,A/Hainan-Xiuying/1527/2022,H3N2,2022-06-09,EPI2125299
37287,A/Guangdong-Qingcheng/323/2022,H3N2,2022-06-10,EPI2125296
37288,A/Guangdong-Maonan/338/2022,H3N2,2022-06-10,EPI2125293
37289,A/Yunnan-Qilin/1467/2022,H3N2,2022-06-10,EPI2125290
37290,A/Guizhou-Xixiu/31/2022,H3N2,2022-06-10,EPI2125287
37291,A/Hunan-Beihu/1576/2022,H3N2,2022-06-11,EPI2125284
37292,A/Hainan-Lingshuilizuzizhi/328/2022,H3N2,2022-06-12,EPI2125281
37293,A/Yunnan-Qilin/1457/2022,H3N2,2022-06-12,EPI2125278
37294,A/Hunan-Hecheng/1545/2022,H3N2,2022-06-13,EPI2125275
37295,A/Guangdong-Qingxin/319/2022,H3N2,2022-06-13,EPI2125272
37296,A/Guangdong-Maonan/346/2022,H3N2,2022-06-13,EPI2125269
37297,A/Guangdong-Huicheng/318/2022,H3N2,2022-06-13,EPI2125266
37298,A/Hunan-Beihu/1587/2022,H3N2,2022-06-14,EPI2125263
37299,A/Hunan-Yuhu/1586/2022,H3N2,2022-06-14,EPI2125260
37300,A/Hunan-Fenghuang/33/2022,H3N2,2022-06-14,EPI2125257
37301,A/Fujian-Yanping/11459/2022,H3N2,2022-06-14,EPI2125254
37302,A/Guangdong-Liwan/1448/2022,H3N2,2022-06-14,EPI2125251
37303,A/Hainan-Baotinglizumiaozuzizhi/31/2022,H3N2,2022-06-14,EPI2125248
37304,A/Hainan-Meilan/1350/2022,H3N2,2022-06-15,EPI2125245
37305,A/Guangdong-Chengqu/1394/2022,H3N2,2022-06-15,EPI2125242
37306,A/Guangdong-Huadou/376/2022,H3N2,2022-06-17,EPI2125239
37307,A/Hunan-Yuanjiang/31/2022,H3N2,2022-06-20,EPI2125236
37308,A/Hunan-Tongdaodongzuzizhi/311/2022,H3N2,2022-06-20,EPI2125233
37309,A/Hunan-Hecheng/1576/2022,H3N2,2022-06-20,EPI2125230
37310,A/Hainan-Meilan/1365/2022,H3N2,2022-06-20,EPI2125227
37311,A/Hunan-Yuhu/1602/2022,H3N2,2022-06-21,EPI2125224
37312,A/Guangdong-Liwan/1466/2022,H3N2,2022-06-21,EPI2125221
37313,A/Guizhou-Liuzhite/326/2022,H3N2,2022-03-18,EPI2125218
37314,A/Hainan-Wenchang/1635/2022,H3N2,2022-06-27,EPI2125215
37315,A/Hunan-Hecheng/1593/2022,H3N2,2022-06-27,EPI2125212
37316,A/Jiangxi-Xunyang/1660/2022,H3N2,2022-06-22,EPI2125209
37317,A/Wellington/9/2022,H3N2,2022-05-24,EPI2128822
37318,A/Wellington/31/2022,H3N2,2022-06-07,EPI2128819
37319,A/Wellington/21/2022,H3N2,2022-05-31,EPI2128816
37320,A/Hawkes_Bay/3/2022,H3N2,2022-05-23,EPI2128813
37321,A/Dunedin/16/2022,H3N2,2022-05-13,EPI2128810
37322,A/Counties_Manukau/2/2022,H3N2,2022-05-08,EPI2128807
37323,A/Christchurch/7/2022,H3N2,2022-05-17,EPI2128804
37324,A/Christchurch/11/2022,H3N2,2022-05-18,EPI2128801
37325,A/Bay_of_Plenty/3/2022,H3N2,2022-05-25,EPI2128798
37326,A/Bay_of_Plenty/17/2022,H3N2,2022-05-30,EPI2128795
37327,A/Bay_of_Plenty/15/2022,H3N2,2022-05-30,EPI2128792
37328,A/Dunedin/26/2022,H3N2,2022-05-19,EPI2128777
37329,A/Christchurch/3/2022,H3N2,2022-05-18,EPI2128774
37330,A/Counties_Manukau/10/2022,H3N2,2022-05-25,EPI2128771
37331,A/Dunedin/14/2022,H3N2,2022-05-13,EPI2128762
37332,A/Christchurch/14/2022,H3N2,2022-05-23,EPI2128564
37333,A/Christchurch/15/2022,H3N2,2022-05-04,EPI2128561
37334,A/Dunedin/35/2022,H3N2,2022-05-22,EPI2128558
37335,A/Dunedin/36/2022,H3N2,2022-05-22,EPI2128555
37336,A/Wellington/35/2022,H3N2,2022-05-10,EPI2128540
37337,A/Counties_Manukau/3/2022,H3N2,2022-05-10,EPI2128537
37338,A/Florida/65/2022,H3N2,2022-06-16,EPI2128191
37339,A/Florida/64/2022,H3N2,2022-06-11,EPI2128183
37340,A/Florida/66/2022,H3N2,2022-06-24,EPI2128175
37341,A/New_Jersey/23/2022,H3N2,2022-05-23,EPI2128239
37342,A/New_Jersey/24/2022,H3N2,2022-05-31,EPI2128231
37343,A/New_Jersey/29/2022,H3N2,2022-06-21,EPI2128223
37344,A/New_Jersey/28/2022,H3N2,2022-06-12,EPI2128215
37345,A/New_Jersey/28/2022,H3N2,2022-06-12,EPI2128207
37346,A/New_Jersey/30/2022,H3N2,2022-06-28,EPI2128199
37347,A/Panama/M112066/2021,H3N2,2021-12-03,EPI2127077
37348,A/CastillaLaMancha/3017/2022,H3N2,2022-06-26,EPI2130682
37349,A/CastillaLaMancha/3014/2022,H3N2,2022-06-29,EPI2130674
37350,A/CastillaLaMancha/2975/2022,H3N2,2022-06-24,EPI2130666
37351,A/CastillaLaMancha/2974/2022,H3N2,2022-06-27,EPI2130658
37352,A/CastillaLaMancha/2972/2022,H3N2,2022-06-29,EPI2130650
37353,A/CastillaLaMancha/2896/2022,H3N2,2022-06-15,EPI2130642
37354,A/CastillaLaMancha/2895/2022,H3N2,2022-06-16,EPI2130634
37355,A/CastillaLaMancha/2894/2022,H3N2,2022-06-17,EPI2130626
37356,A/CastillaLaMancha/2893/2022,H3N2,2022-06-18,EPI2130618
37357,A/CastillaLaMancha/2892/2022,H3N2,2022-06-19,EPI2130610
37358,A/CastillaLaMancha/2854/2022,H3N2,2022-06-11,EPI2130602
37359,A/CastillaLaMancha/2853/2022,H3N2,2022-06-09,EPI2130594
37360,A/CastillaLaMancha/2843/2022,H3N2,2022-06-14,EPI2130586
37361,A/CastillaLaMancha/2842/2022,H3N2,2022-06-14,EPI2130578
37362,A/CastillaLaMancha/2841/2022,H3N2,2022-06-15,EPI2130570
37363,A/CastillaLaMancha/2840/2022,H3N2,2022-06-16,EPI2130562
37364,A/CastillaLaMancha/2839/2022,H3N2,2022-06-17,EPI2130554
37365,A/CastillaLaMancha/2838/2022,H3N2,2022-06-17,EPI2130546
37366,A/CastillaLaMancha/2834/2022,H3N2,2022-06-10,EPI2130538
37367,A/CastillaLaMancha/2833/2022,H3N2,2022-06-07,EPI2130530
37368,A/CastillaLaMancha/2831/2022,H3N2,2022-06-06,EPI2130522
37369,A/CastillaLaMancha/2830/2022,H3N2,2022-06-04,EPI2130514
37370,A/CastillaLaMancha/2770/2022,H3N2,2022-06-10,EPI2130506
37371,A/CastillaLaMancha/2765/2022,H3N2,2022-06-09,EPI2130498
37372,A/CastillaLaMancha/2699/2022,H3N2,2022-06-04,EPI2130490
37373,A/CastillaLaMancha/2698/2022,H3N2,2022-06-04,EPI2130482
37374,A/CastillaLaMancha/2697/2022,H3N2,2022-06-04,EPI2130474
37375,A/CastillaLaMancha/2656/2022,H3N2,2022-05-27,EPI2130466
37376,A/CastillaLaMancha/2653/2022,H3N2,2022-06-05,EPI2130458
37377,A/CastillaLaMancha/2643/2022,H3N2,2022-05-21,EPI2130450
37378,A/CastillaLaMancha/2641/2022,H3N2,2022-05-23,EPI2130442
37379,A/CastillaLaMancha/2637/2022,H3N2,2022-05-29,EPI2130434
37380,A/CastillaLaMancha/2636/2022,H3N2,2022-05-31,EPI2130426
37381,A/CastillaLaMancha/2602/2022,H3N2,2022-05-25,EPI2130418
37382,A/CastillaLaMancha/2596/2022,H3N2,2022-05-22,EPI2130410
37383,A/CastillaLaMancha/2589/2022,H3N2,2022-05-19,EPI2130402
37384,A/CastillaLaMancha/2588/2022,H3N2,2022-05-22,EPI2130394
37385,A/CastillaLaMancha/2551/2022,H3N2,2022-05-16,EPI2130386
37386,A/CastillaLaMancha/2550/2022,H3N2,2022-05-17,EPI2130378
37387,A/CastillaLaMancha/2547/2022,H3N2,2022-05-16,EPI2130370
37388,A/CastillaLaMancha/2546/2022,H3N2,2022-05-21,EPI2130362
37389,A/CastillaLaMancha/2540/2022,H3N2,2022-05-02,EPI2130354
37390,A/CastillaLaMancha/2513/2022,H3N2,2022-05-14,EPI2130346
37391,A/CastillaLaMancha/2511/2022,H3N2,2022-05-14,EPI2130338
37392,A/CastillaLaMancha/2508/2022,H3N2,2022-05-20,EPI2130330
37393,A/CastillaLaMancha/2505/2022,H3N2,2022-05-23,EPI2130322
37394,A/CastillaLaMancha/2452/2022,H3N2,2022-05-12,EPI2130314
37395,A/CastillaLaMancha/2451/2022,H3N2,2022-05-14,EPI2130306
37396,A/CastillaLaMancha/2433/2022,H3N2,2022-05-15,EPI2130298
37397,A/CastillaLaMancha/2364/2022,H3N2,2022-05-14,EPI2130290
37398,A/CastillaLaMancha/2359/2022,H3N2,2022-05-17,EPI2130282
37399,A/CastillaLaMancha/2135/2022,H3N2,2022-04-28,EPI2130274
37400,A/CastillaLaMancha/2133/2022,H3N2,2022-04-29,EPI2130266
37401,A/CastillaLaMancha/2132/2022,H3N2,2022-04-27,EPI2130258
37402,A/Newcastle/47/2022,H3N2,2022-04-29,EPI2128747
37403,A/Maryland/01/2022,H3N2,2022-06-22,EPI2127604
37404,A/Maryland/01/2022,H3N2,2022-06-22,EPI2127596
37405,A/New_Hampshire/21/2022,H3N2,2022-04-30,EPI2127612
37406,A/Texas/73/2022,H3N2,2022-07-05,EPI2127644
37407,A/Texas/74/2022,H3N2,2022-07-05,EPI2127636
37408,A/Texas/74/2022,H3N2,2022-07-05,EPI2127628
37409,A/Texas/73/2022,H3N2,2022-07-05,EPI2127620
37410,A/Pennsylvania/46/2022,H3N2,2022-07-12,EPI2127708
37411,A/Pennsylvania/46/2022,H3N2,2022-07-12,EPI2127700
37412,A/Pennsylvania/44/2022,H3N2,2022-07-12,EPI2127692
37413,A/Pennsylvania/44/2022,H3N2,2022-07-12,EPI2127684
37414,A/Pennsylvania/45/2022,H3N2,2022-07-12,EPI2127676
37415,A/Pennsylvania/45/2022,H3N2,2022-07-12,EPI2127668
37416,A/Pennsylvania/39/2022,H3N2,2022-05-30,EPI2127660
37417,A/Pennsylvania/40/2022,H3N2,2022-06-01,EPI2127652
37418,A/Alaska/26/2022,H3N2,2022-07-07,EPI2127739
37419,A/Alaska/25/2022,H3N2,2022-07-01,EPI2127731
37420,A/Alaska/26/2022,H3N2,2022-07-07,EPI2127723
37421,A/Alaska/25/2022,H3N2,2022-07-01,EPI2127715
37422,A/Connecticut/25/2022,H3N2,2022-06-05,EPI2127763
37423,A/Connecticut/23/2022,H3N2,2022-05-19,EPI2127755
37424,A/Connecticut/24/2022,H3N2,2022-05-25,EPI2127747
37425,A/Oregon/31/2022,H3N2,2022-07-08,EPI2127779
37426,A/Oregon/31/2022,H3N2,2022-07-08,EPI2127771
37427,A/Florida/69/2022,H3N2,2022-07-05,EPI2127826
37428,A/Florida/68/2022,H3N2,2022-06-30,EPI2127818
37429,A/Florida/67/2022,H3N2,2022-06-30,EPI2127811
37430,A/Florida/68/2022,H3N2,2022-06-30,EPI2127803
37431,A/Florida/67/2022,H3N2,2022-06-30,EPI2127795
37432,A/Florida/69/2022,H3N2,2022-07-05,EPI2127787
37433,A/Michigan/38/2022,H3N2,2022-07-02,EPI2127904
37434,A/Michigan/39/2022,H3N2,2022-07-03,EPI2127896
37435,A/Michigan/37/2022,H3N2,2022-06-23,EPI2127889
37436,A/Michigan/36/2022,H3N2,2022-06-06,EPI2127882
37437,A/Michigan/35/2022,H3N2,2022-05-18,EPI2127874
37438,A/Michigan/36/2022,H3N2,2022-06-06,EPI2127866
37439,A/Michigan/37/2022,H3N2,2022-06-23,EPI2127858
37440,A/Michigan/38/2022,H3N2,2022-07-02,EPI2127850
37441,A/Michigan/35/2022,H3N2,2022-05-18,EPI2127842
37442,A/Michigan/39/2022,H3N2,2022-07-03,EPI2127834
37443,A/Nevada/32/2022,H3N2,2022-07-11,EPI2127912
37444,A/Wisconsin/42/2022,H3N2,2022-07-21,EPI2127944
37445,A/Wisconsin/41/2022,H3N2,2022-07-20,EPI2127936
37446,A/Wisconsin/41/2022,H3N2,2022-07-20,EPI2127928
37447,A/Wisconsin/42/2022,H3N2,2022-07-21,EPI2127920
37448,A/Hawaii/24/2022,H3N2,2022-07-06,EPI2127982
37449,A/Hawaii/25/2022,H3N2,2022-07-10,EPI2127976
37450,A/Hawaii/24/2022,H3N2,2022-07-06,EPI2127968
37451,A/Hawaii/23/2022,H3N2,2022-06-29,EPI2127960
37452,A/Hawaii/25/2022,H3N2,2022-07-10,EPI2127952
37453,A/Arizona/25/2022,H3N2,2022-04-29,EPI2128006
37454,A/Arizona/39/2022,H3N2,2022-07-04,EPI2127998
37455,A/Arizona/39/2022,H3N2,2022-07-04,EPI2127990
37456,A/South_Dakota/28/2022,H3N2,2022-07-12,EPI2128014
37457,A/Rhode_Island/33/2022,H3N2,2022-05-29,EPI2128030
37458,A/Rhode_Island/32/2022,H3N2,2022-05-24,EPI2128022
37459,A/Ohio/25/2022,H3N2,2022-07-02,EPI2128059
37460,A/Ohio/27/2022,H3N2,2022-07-11,EPI2128053
37461,A/Ohio/27/2022,H3N2,2022-07-11,EPI2128046
37462,A/Ohio/25/2022,H3N2,2022-07-02,EPI2128038
37463,A/Washington/36/2022,H3N2,2022-07-13,EPI2128127
37464,A/Washington/36/2022,H3N2,2022-07-13,EPI2128119
37465,A/Washington/37/2022,H3N2,2022-07-16,EPI2128111
37466,A/Washington/38/2022,H3N2,2022-07-17,EPI2128103
37467,A/Washington/37/2022,H3N2,2022-07-16,EPI2128095
37468,A/Washington/38/2022,H3N2,2022-07-17,EPI2128087
37469,A/Washington/35/2022,H3N2,2022-06-22,EPI2128079
37470,A/Washington/33/2022,H3N2,2022-06-19,EPI2128075
37471,A/Washington/34/2022,H3N2,2022-06-21,EPI2128067
37472,A/Delaware/28/2022,H3N2,2022-05-25,EPI2128167
37473,A/Delaware/30/2022,H3N2,2022-05-27,EPI2128159
37474,A/Delaware/34/2022,H3N2,2022-06-16,EPI2128151
37475,A/Delaware/36/2022,H3N2,2022-06-17,EPI2128143
37476,A/Delaware/35/2022,H3N2,2022-06-17,EPI2128135
37477,A/Victoria/4004/2022,H3N2,2022-06-11,EPI2128753
37478,A/Andalucia/2728/2022,H3N2,2022-03-20,EPI2130218
37479,A/Andalucia/2724/2022,H3N2,2022-05-10,EPI2130210
37480,A/Andalucia/2723/2022,H3N2,2022-05-12,EPI2130202
37481,A/Andalucia/2720/2022,H3N2,2022-05-14,EPI2130194
37482,A/Andalucia/2718/2022,H3N2,2022-05-15,EPI2130186
37483,A/Andalucia/2717/2022,H3N2,2022-05-06,EPI2130178
37484,A/Andalucia/2716/2022,H3N2,2022-05-10,EPI2130170
37485,A/Andalucia/2715/2022,H3N2,2022-04-27,EPI2130162
37486,A/Andalucia/2714/2022,H3N2,2022-03-30,EPI2130154
37487,A/Andalucia/2713/2022,H3N2,2022-03-31,EPI2130146
37488,A/Andalucia/2709/2022,H3N2,2022-03-27,EPI2130138
37489,A/Andalucia/2708/2022,H3N2,2022-03-24,EPI2130130
37490,A/Andalucia/2706/2022,H3N2,2022-03-23,EPI2130122
37491,A/Andalucia/2705/2022,H3N2,2022-03-22,EPI2130114
37492,A/Andalucia/2704/2022,H3N2,2022-03-20,EPI2130106
37493,A/Andalucia/2703/2022,H3N2,2022-03-17,EPI2130098
37494,A/Andalucia/2702/2022,H3N2,2022-03-09,EPI2130090
37495,A/Andalucia/2701/2022,H3N2,2022-03-10,EPI2130082
37496,A/Baleares/2812/2022,H3N2,2022-06-13,EPI2130250
37497,A/Baleares/2811/2022,H3N2,2022-06-13,EPI2130242
37498,A/Baleares/2810/2022,H3N2,2022-06-14,EPI2130234
37499,A/Extremadura/2864/2022,H3N2,2022-06-07,EPI2130698
37500,A/Extremadura/2862/2022,H3N2,2022-05-16,EPI2130690
37501,A/Murcia/3050/2022,H3N2,2022-07-03,EPI2130802
37502,A/Murcia/3047/2022,H3N2,2022-06-29,EPI2130794
37503,A/Murcia/3046/2022,H3N2,2022-06-28,EPI2130786
37504,A/Murcia/3045/2022,H3N2,2022-06-21,EPI2130778
37505,A/Murcia/3043/2022,H3N2,2022-07-01,EPI2130770
37506,A/Murcia/3042/2022,H3N2,2022-07-03,EPI2130762
37507,A/Murcia/3041/2022,H3N2,2022-07-08,EPI2130754
37508,A/Murcia/2867/2022,H3N2,2022-06-12,EPI2130746
37509,A/Murcia/2866/2022,H3N2,2022-06-13,EPI2130738
37510,A/Catalonia/NSVH101887122/2022,H3N2,2022-08-05,EPI2129812
37511,A/Catalonia/NSVH101886945/2022,H3N2,2022-08-05,EPI2129807
37512,A/Catalonia/NSVH101884301/2022,H3N2,2022-08-01,EPI2129800
37513,A/Catalonia/NSVH101883267/2022,H3N2,2022-07-30,EPI2129778
37514,A/Catalonia/NSVH101883133/2022,H3N2,2022-07-30,EPI2129764
37515,A/Victoria/4378/2022,H3N2,2022-06-12,EPI2128741
37516,A/Victoria/4294/2022,H3N2,2022-07-01,EPI2128624
37517,A/Victoria/4382/2022,H3N2,2022-07-10,EPI2128585
37518,A/Victoria/4381/2022,H3N2,2022-06-25,EPI2128423
37519,A/Victoria/4380/2022,H3N2,2022-06-24,EPI2128420
37520,A/Victoria/4287/2022,H3N2,2022-06-16,EPI2128417
37521,A/Netherlands/11686/2022,H3N2,2022-08-05,EPI2131531
37522,A/Netherlands/11679/2022,H3N2,2022-07-22,EPI2125703
37523,A/Lisboa/501/2022,H3N2,2022-05-22,EPI2130045
37524,A/Lisboa/500/2022,H3N2,2022-05-19,EPI2130037
37525,A/Lisboa/499/2022,H3N2,2022-05-20,EPI2130029
37526,A/Lisboa/498/2022,H3N2,2022-05-20,EPI2130021
37527,A/Lisboa/497/2022,H3N2,2022-05-22,EPI2130013
37528,A/Lisboa/496/2022,H3N2,2022-05-22,EPI2130005
37529,A/Lisboa/495/2022,H3N2,2022-05-18,EPI2129997
37530,A/Lisboa/494/2022,H3N2,2022-05-19,EPI2129989
37531,A/Lisboa/493/2022,H3N2,2022-05-18,EPI2129981
37532,A/Lisboa/492/2022,H3N2,2022-05-22,EPI2129973
37533,A/Lisboa/491/2022,H3N2,2022-05-18,EPI2129965
37534,A/Lisboa/490/2022,H3N2,2022-05-22,EPI2129957
37535,A/Lisboa/489/2022,H3N2,2022-05-20,EPI2129949
37536,A/Lisboa/488/2022,H3N2,2022-05-18,EPI2129941
37537,A/Lisboa/487/2022,H3N2,2022-05-19,EPI2129933
37538,A/England/222300583/2022,H3N2,2022-05-31,EPI2132372
37539,A/England/222240250/2022,H3N2,2022-05-31,EPI2132356
37540,A/England/222220331/2022,H3N2,2022-05-26,EPI2132348
37541,A/England/222200508/2022,H3N2,2022-05-20,EPI2132340
37542,A/England/222200507/2022,H3N2,2022-05-20,EPI2132332
37543,A/England/222200378/2022,H3N2,2022-05-14,EPI2132315
37544,A/England/222200377/2022,H3N2,2022-05-18,EPI2132307
37545,A/England/222180330/2022,H3N2,2022-05-19,EPI2132299
37546,A/England/222180329/2022,H3N2,2022-05-25,EPI2132291
37547,A/England/222160322/2022,H3N2,2022-05-21,EPI2132282
37548,A/England/222160321/2022,H3N2,2022-05-20,EPI2132274
37549,A/England/222000570/2022,H3N2,2022-05-13,EPI2132266
37550,A/England/221980313/2022,H3N2,2022-05-09,EPI2132249
37551,A/England/221960041/2022,H3N2,2022-05-10,EPI2132241
37552,A/England/221960040/2022,H3N2,2022-05-08,EPI2132233
37553,A/England/221960038/2022,H3N2,2022-05-05,EPI2132225
37554,A/England/221960037/2022,H3N2,2022-05-05,EPI2132216
37555,A/England/221960036/2022,H3N2,2022-05-09,EPI2132208
37556,A/England/221940509/2022,H3N2,2022-05-09,EPI2132200
37557,A/England/221940416/2022,H3N2,2022-05-01,EPI2132192
37558,A/England/221940411/2022,H3N2,2022-04-29,EPI2132183
37559,A/England/221940326/2022,H3N2,2022-05-05,EPI2132175
37560,A/England/221940324/2022,H3N2,2022-05-08,EPI2132159
37561,A/England/221920363/2022,H3N2,2022-04-21,EPI2132150
37562,A/England/221920358/2022,H3N2,2022-04-19,EPI2132142
37563,A/England/221900401/2022,H3N2,2022-05-05,EPI2132134
37564,A/England/221900400/2022,H3N2,2022-04-29,EPI2132126
37565,A/England/221900398/2022,H3N2,2022-04-28,EPI2132109
37566,A/England/221900393/2022,H3N2,2022-05-05,EPI2132101
37567,A/England/221900341/2022,H3N2,2022-04-21,EPI2132093
37568,A/England/221900339/2022,H3N2,2022-04-23,EPI2132084
37569,A/England/221900338/2022,H3N2,2022-04-25,EPI2132076
37570,A/England/221900320/2022,H3N2,2022-05-03,EPI2132060
37571,A/England/221900318/2022,H3N2,2022-05-05,EPI2132044
37572,A/England/221880325/2022,H3N2,2022-05-04,EPI2132036
37573,A/England/221880259/2022,H3N2,2022-05-06,EPI2132028
37574,A/England/221880258/2022,H3N2,2022-05-01,EPI2132020
37575,A/England/221880256/2022,H3N2,2022-05-02,EPI2132012
37576,A/England/221440361/2022,H3N2,2022-03-30,EPI2131996
37577,A/England/221421563/2022,H3N2,2022-03-29,EPI2131980
37578,A/England/221401260/2022,H3N2,2022-03-31,EPI2131964
37579,A/England/222380280/2022,H3N2,2022-04-02,EPI2131944
37580,A/England/222320348/2022,H3N2,2022-05-16,EPI2131942
37581,A/England/221920366/2022,H3N2,2022-05-08,EPI2131939
37582,A/England/221420545/2022,H3N2,2022-03-30,EPI2131932
37583,A/England/221860433/2022,H3N2,2022-05-04,EPI2122797
37584,A/England/221820385/2022,H3N2,2022-04-26,EPI2122789
37585,A/England/221820384/2022,H3N2,2022-04-26,EPI2122781
37586,A/England/221820383/2022,H3N2,2022-04-26,EPI2122773
37587,A/England/221820382/2022,H3N2,2022-04-26,EPI2122765
37588,A/England/221820329/2022,H3N2,2022-04-27,EPI2122749
37589,A/England/221820325/2022,H3N2,2022-04-27,EPI2122741
37590,A/England/221780456/2022,H3N2,2022-04-27,EPI2122733
37591,A/England/221780455/2022,H3N2,2022-04-26,EPI2122725
37592,A/England/221780351/2022,H3N2,2022-04-19,EPI2122717
37593,A/England/221780349/2022,H3N2,2022-04-23,EPI2122701
37594,A/England/221780345/2022,H3N2,2022-04-27,EPI2122685
37595,A/England/221780281/2022,H3N2,2022-04-07,EPI2122669
37596,A/England/221780280/2022,H3N2,2022-04-06,EPI2122661
37597,A/England/221780279/2022,H3N2,2022-04-06,EPI2122653
37598,A/England/221760564/2022,H3N2,2022-04-26,EPI2122637
37599,A/England/221760563/2022,H3N2,2022-04-23,EPI2122629
37600,A/England/221760562/2022,H3N2,2022-04-22,EPI2122621
37601,A/England/221760561/2022,H3N2,2022-04-22,EPI2122613
37602,A/England/221760558/2022,H3N2,2022-04-25,EPI2122605
37603,A/England/221760557/2022,H3N2,2022-04-20,EPI2122597
37604,A/England/221760555/2022,H3N2,2022-04-05,EPI2122589
37605,A/England/221760545/2022,H3N2,2022-03-28,EPI2122541
