,name,subtype,collection_date,accession
17462,A/Maryland/02/2021,H3N2,2021-10-03,EPI2113205
17463,A/Wellington/34/2022,H3N2,2022-06-16,EPI2118876
17464,A/Wellington/33/2022,H3N2,2022-06-14,EPI2118868
17465,A/Wellington/30/2022,H3N2,2022-06-08,EPI2118860
17466,A/Wellington/29/2022,H3N2,2022-06-08,EPI2118852
17467,A/Wellington/27/2022,H3N2,2022-06-08,EPI2118846
17468,A/Wellington/28/2022,H3N2,2022-06-07,EPI2118838
17469,A/Wellington/24/2022,H3N2,2022-05-31,EPI2118830
17470,A/Wellington/13/2022,H3N2,2022-05-27,EPI2118822
17471,A/Hawkes_Bay/7/2022,H3N2,2022-05-25,EPI2118814
17472,A/Hawkes_Bay/4/2022,H3N2,2022-05-25,EPI2118806
17473,A/Bay_of_Plenty/9/2022,H3N2,2022-05-25,EPI2118798
17474,A/Bay_of_Plenty/4/2022,H3N2,2022-05-25,EPI2118790
17475,A/Dunedin/3/2022,H3N2,2022-05-22,EPI2118782
17476,A/Counties_Manukau/8/2022,H3N2,2022-05-19,EPI2118774
17477,A/Christchurch/13/2022,H3N2,2022-05-18,EPI2118766
17478,A/Christchurch/10/2022,H3N2,2022-05-18,EPI2118758
17479,A/Auckland/2/2022,H3N2,2022-05-18,EPI2118751
17480,A/Counties_Manukau/9/2022,H3N2,2022-05-17,EPI2118746
17481,A/Counties_Manukau/4/2022,H3N2,2022-05-17,EPI2118740
17482,A/Christchurch/9/2022,H3N2,2022-05-17,EPI2118734
17483,A/Christchurch/8/2022,H3N2,2022-05-16,EPI2118726
17484,A/Dunedin/22/2022,H3N2,2022-05-15,EPI2118718
17485,A/Dunedin/20/2022,H3N2,2022-05-15,EPI2118710
17486,A/Counties_Manukau/7/2022,H3N2,2022-05-15,EPI2118702
17487,A/Dunedin/17/2022,H3N2,2022-05-14,EPI2118694
17488,A/Dunedin/13/2022,H3N2,2022-05-13,EPI2118687
17489,A/Christchurch/6/2022,H3N2,2022-05-12,EPI2118679
17490,A/Christchurch/5/2022,H3N2,2022-05-12,EPI2118673
17491,A/Christchurch/4/2022,H3N2,2022-05-10,EPI2118666
17492,A/Bay_of_Plenty/1/2022,H3N2,2022-05-05,EPI2118661
17493,A/Wellington/2/2022,H3N2,2022-05-04,EPI2118653
17494,A/Auckland/1/2022,H3N2,2022-04-30,EPI2118645
17495,A/Bay_of_Plenty/20/2022,H3N2,2022-05-30,EPI2118637
17496,A/Bay_of_Plenty/11/2022,H3N2,2022-05-30,EPI2118629
17497,A/Wairarapa/1/2022,H3N2,2022-05-27,EPI2118621
17498,A/Dunedin/37/2022,H3N2,2022-05-22,EPI2118613
17499,A/Dunedin/27/2022,H3N2,2022-05-20,EPI2118605
17500,A/Bay_of_Plenty/10/2022,H3N2,2022-05-25,EPI2118597
17501,A/Florida/65/2022,H3N2,2022-06-16,EPI2115403
17502,A/Florida/64/2022,H3N2,2022-06-11,EPI2115395
17503,A/Florida/66/2022,H3N2,2022-06-24,EPI2115387
17504,A/New_Jersey/30/2022,H3N2,2022-06-28,EPI2115419
17505,A/New_Jersey/29/2022,H3N2,2022-06-21,EPI2115411
17506,A/Orenburg/5/2022,H3N2,2022-01-14,EPI2115817
17507,A/Birobidjan/12/2022,H3N2,2022-01-20,EPI2115797
17508,A/Orenburg/4/2022,H3N2,2022-01-02,EPI2115204
17509,A/Birobidjan/11/2022,H3N2,2022-01-23,EPI2115188
17510,A/Moscow/6/2022,H3N2,2022-01-19,EPI2115156
17511,A/Saudi_Arabia/22-21/2021,H3N2,2021-12-05,EPI2122178
17512,A/Saudi_Arabia/22-35/2021,H3N2,2021-11-15,EPI2122158
17513,A/Saudi_Arabia/6/2021,H3N2,2021-12-05,EPI2122154
17514,A/Saudi_Arabia/5/2021,H3N2,2021-12-08,EPI2122152
17515,A/Saudi_Arabia/22-23/2021,H3N2,2021-12-13,EPI2122150
17516,A/Saudi_Arabia/11/2021,H3N2,2021-12-15,EPI2122148
17517,A/Saudi_Arabia/18/2021,H3N2,2021-12-20,EPI2122146
17518,A/Saudi_Arabia/17/2021,H3N2,2021-12-21,EPI2122144
17519,A/Saudi_Arabia/22-28/2021,H3N2,2021-11-04,EPI2122138
17520,A/Andalucia/2715/2022,H3N2,2022-04-27,EPI2122208
17521,A/Andalucia/2715/2022,H3N2,2022-04-27,EPI2121923
17522,A/Manitoba/RV00145/2022,H3N2,2022-04-14,EPI2115235
17523,A/British_Columbia/RV00304/2022,H3N2,2022-04-03,EPI2115228
17524,A/Saskatchewan/RV00296/2022,H3N2,2022-04-25,EPI2115220
17525,A/Nunavut/RV00335/2022,H3N2,2022-05-01,EPI2115212
17526,A/Ontario/RV00333/2022,H3N2,2022-05-08,EPI2115196
17527,A/Ontario/RV00326/2022,H3N2,2022-05-11,EPI2115180
17528,A/Saskatchewan/RV00272/2022,H3N2,2022-04-05,EPI2115172
17529,A/Manitoba/RV00146/2022,H3N2,2022-04-26,EPI2115164
17530,A/British_Columbia/RV00298/2022,H3N2,2022-03-17,EPI2115148
17531,A/Nunavut/RV00330/2022,H3N2,2022-05-15,EPI2115140
17532,A/Manitoba/RV00323/2022,H3N2,2022-05-12,EPI2115133
17533,A/Manitoba/RV00096/2022,H3N2,2022-03-27,EPI2115125
17534,A/Manitoba/RV00358/2022,H3N2,2022-05-30,EPI2115117
17535,A/British_Columbia/RV00307/2022,H3N2,2022-04-04,EPI2115109
17536,A/Saskatchewan/RV00370/2022,H3N2,2022-05-09,EPI2115101
17537,A/Nunavut/RV00347/2022,H3N2,2022-05-03,EPI2115094
17538,A/Manitoba/RV00113/2022,H3N2,2022-04-07,EPI2115086
17539,A/Saskatchewan/RV00366/2022,H3N2,2022-05-03,EPI2115078
17540,A/Ontario/RV00284/2022,H3N2,2022-04-25,EPI2115071
17541,A/Saskatchewan/RV00269/2022,H3N2,2022-04-22,EPI2115063
17542,A/Manitoba/RV00148/2022,H3N2,2022-04-30,EPI2115056
17543,A/Nunavut/RV00325/2022,H3N2,2022-05-14,EPI2115049
17544,A/Ontario/RV00134/2022,H3N2,2022-04-05,EPI2115041
17545,A/Quebec/RV00403/2022,H3N2,2022-05-16,EPI2115033
17546,A/Newcastle/89/2022,H3N2,2022-05-02,EPI2111746
17547,A/Newcastle/76/2022,H3N2,2022-05-02,EPI2111741
17548,A/Newcastle/73/2022,H3N2,2022-05-04,EPI2111734
17549,A/Croatia/70717/2022,H3N2,2022-04-06,EPI2121927
17550,A/Croatia/70713/2022,H3N2,2022-04-06,EPI2121874
17551,A/Croatia/69062/2022,H3N2,2022-03-31,EPI2121872
17552,A/Croatia/69061/2022,H3N2,2022-03-31,EPI2121870
17553,A/Croatia/69055/2022,H3N2,2022-03-31,EPI2121868
17554,A/Croatia/69043/2022,H3N2,2022-03-31,EPI2121866
17555,A/Croatia/69005/2022,H3N2,2022-03-31,EPI2121864
17556,A/Croatia/68964/2022,H3N2,2022-03-31,EPI2121862
17557,A/Croatia/69089/2022,H3N2,2022-03-31,EPI2121860
17558,A/Croatia/68377/2022,H3N2,2022-03-29,EPI2121858
17559,A/Croatia/70638/2022,H3N2,2022-04-06,EPI2121856
17560,A/Croatia/56518/2022,H3N2,2022-02-24,EPI2121854
17561,A/Croatia/56513/2022,H3N2,2022-02-24,EPI2121852
17562,A/Croatia/68401/2022,H3N2,2022-03-29,EPI2121842
17563,A/Croatia/70664/2022,H3N2,2022-04-06,EPI2121840
17564,A/Croatia/70694/2022,H3N2,2022-04-06,EPI2121838
17565,A/Croatia/70688/2022,H3N2,2022-04-06,EPI2121836
17566,A/Croatia/70682/2022,H3N2,2022-04-06,EPI2121834
17567,A/Croatia/70676/2022,H3N2,2022-04-06,EPI2121832
17568,A/Croatia/70675/2022,H3N2,2022-04-06,EPI2121830
17569,A/Croatia/70672/2022,H3N2,2022-04-06,EPI2121828
17570,A/Croatia/69068/2022,H3N2,2022-03-31,EPI2121826
17571,A/Croatia/70666/2022,H3N2,2022-04-06,EPI2121824
17572,A/Croatia/70655/2022,H3N2,2022-04-06,EPI2121820
17573,A/Croatia/70649/2022,H3N2,2022-04-06,EPI2121817
17574,A/Croatia/70648/2022,H3N2,2022-04-06,EPI2121815
17575,A/Croatia/70645/2022,H3N2,2022-04-06,EPI2121813
17576,A/Croatia/70640/2022,H3N2,2022-04-06,EPI2121811
17577,A/Croatia/70669/2022,H3N2,2022-04-06,EPI2121809
17578,A/Croatia/70723/2022,H3N2,2022-04-06,EPI2121803
17579,A/Croatia/70722/2022,H3N2,2022-04-06,EPI2121801
17580,A/Croatia/70721/2022,H3N2,2022-04-06,EPI2121799
17581,A/Croatia/70698/2022,H3N2,2022-04-06,EPI2121797
17582,A/Croatia/70714/2022,H3N2,2022-04-06,EPI2121795
17583,A/Croatia/70730/2022,H3N2,2022-04-06,EPI2121791
17584,A/Croatia/70744/2022,H3N2,2022-04-06,EPI2121787
17585,A/Croatia/79486/2022,H3N2,2022-05-17,EPI2121771
17586,A/Croatia/70728/2022,H3N2,2022-04-06,EPI2121760
17587,A/Croatia/70704/2022,H3N2,2022-04-06,EPI2121758
17588,A/Croatia/77372/2022,H3N2,2022-05-07,EPI2121756
17589,A/Croatia/77367/2022,H3N2,2022-05-07,EPI2121754
17590,A/Croatia/75165/2022,H3N2,2022-04-26,EPI2121752
17591,A/Croatia/75166/2022,H3N2,2022-04-26,EPI2121750
17592,A/Croatia/75169/2022,H3N2,2022-04-26,EPI2121748
17593,A/Croatia/70752/2022,H3N2,2022-04-06,EPI2121746
17594,A/Croatia/70708/2022,H3N2,2022-04-06,EPI2121744
17595,A/Croatia/87237/2022,H3N2,2022-07-02,EPI2115767
17596,A/Pennsylvania/43/2022,H3N2,2022-06-27,EPI2115331
17597,A/Washington/33/2022,H3N2,2022-06-19,EPI2115355
17598,A/Washington/35/2022,H3N2,2022-06-22,EPI2115347
17599,A/Washington/34/2022,H3N2,2022-06-21,EPI2115339
17600,A/Delaware/34/2022,H3N2,2022-06-16,EPI2115379
17601,A/Delaware/35/2022,H3N2,2022-06-17,EPI2115371
17602,A/Delaware/36/2022,H3N2,2022-06-17,EPI2115363
17603,A/Catalonia/NSVH198249400/2022,H3N2,2022-07-14,EPI2112231
17604,A/Victoria/834/2022,H3N2,2022-05-01,EPI2118980
17605,A/Victoria/3505/2022,H3N2,2022-06-04,EPI2118964
17606,A/Victoria/4142/2022,H3N2,2022-05-25,EPI2118469
17607,A/Victoria/3503/2022,H3N2,2022-05-18,EPI2113811
17608,A/Victoria/104/2022,H3N2,2022-03-26,EPI2113711
17609,A/Togo/1122/2022,H3N2,2022-05-04,EPI2122092
17610,A/Togo/1184/2022,H3N2,2022-05-18,EPI2121952
17611,A/Togo/1119/2022,H3N2,2022-05-04,EPI2121917
17612,A/Togo/1126/2022,H3N2,2022-05-05,EPI2121915
17613,A/Togo/1153/2022,H3N2,2022-05-11,EPI2121913
17614,A/Togo/1132/2022,H3N2,2022-05-06,EPI2121911
17615,A/Togo/1129/2022,H3N2,2022-05-06,EPI2121905
17616,A/Togo/1165/2022,H3N2,2022-05-13,EPI2121903
17617,A/Togo/1063/2022,H3N2,2022-05-25,EPI2121889
17618,A/Togo/890/2022,H3N2,2022-04-04,EPI2115672
17619,A/Togo/852/2022,H3N2,2022-04-04,EPI2115658
17620,A/Togo/882/2022,H3N2,2022-03-31,EPI2115639
17621,A/Togo/869/2022,H3N2,2022-03-29,EPI2115637
17622,A/Togo/861/2022,H3N2,2022-03-28,EPI2115635
17623,A/Togo/769/2022,H3N2,2022-03-24,EPI2115633
17624,A/Togo/753/2022,H3N2,2022-03-23,EPI2115629
17625,A/Togo/744/2022,H3N2,2022-03-18,EPI2115627
17626,A/Togo/629/2022,H3N2,2022-03-08,EPI2115625
17627,A/Togo/666/2022,H3N2,2022-03-17,EPI2115623
17628,A/Togo/887/2022,H3N2,2022-03-31,EPI2115620
17629,A/Togo/530/2022,H3N2,2022-03-07,EPI2115614
17630,A/Togo/618/2022,H3N2,2022-03-08,EPI2115612
17631,A/Victoria/508/2022,H3N2,2022-04-24,EPI2113819
17632,A/Victoria/216/2022,H3N2,2022-04-06,EPI2113803
17633,A/Victoria/215/2022,H3N2,2022-04-06,EPI2113791
17634,A/Victoria/214/2022,H3N2,2022-04-06,EPI2113778
17635,A/Victoria/211/2022,H3N2,2022-04-05,EPI2113765
17636,A/Victoria/212/2022,H3N2,2022-04-05,EPI2113752
17637,A/Victoria/213/2022,H3N2,2022-04-04,EPI2113738
17638,A/Victoria/210/2022,H3N2,2022-04-04,EPI2113724
17639,A/Victoria/521/2022,H3N2,2022-04-25,EPI2113589
17640,A/Victoria/519/2022,H3N2,2022-04-25,EPI2113583
17641,A/Finland/272/2021,H3N2,2021-12-27,EPI2119351
17642,A/Finland/271/2021,H3N2,2021-12-16,EPI2119348
17643,A/Finland/270/2021,H3N2,2021-12-15,EPI2119347
17644,A/Finland/262/2021,H3N2,2021-12-17,EPI2119331
17645,A/Finland/261/2021,H3N2,2021-12-16,EPI2119328
17646,A/Finland/260/2021,H3N2,2021-12-17,EPI2119327
17647,A/Finland/258/2021,H3N2,2021-12-09,EPI2119323
17648,A/Finland/257/2021,H3N2,2021-12-10,EPI2119320
17649,A/Finland/256/2021,H3N2,2021-12-10,EPI2119319
17650,A/Finland/255/2021,H3N2,2021-12-10,EPI2119316
17651,A/Finland/254/2021,H3N2,2021-12-13,EPI2119315
17652,A/Netherlands/11671/2022,H3N2,2022-06-27,EPI2112205
17653,A/Netherlands/11659/2022,H3N2,2022-06-24,EPI2112197
17654,A/Netherlands/11657/2022,H3N2,2022-06-14,EPI2112098
17655,A/Netherlands/10222/2021,H3N2,2021-12-30,EPI2115753
17656,A/Netherlands/10182/2022,H3N2,2022-03-10,EPI2115733
17657,A/Netherlands/10025/2022,H3N2,2022-01-17,EPI2115695
17658,A/Netherlands/10253/2022,H3N2,2022-03-06,EPI2115692
17659,A/Switzerland/28349/2022,H3N2,2022-03-08,EPI2121727
17660,A/Switzerland/59176/2022,H3N2,2022-03-21,EPI2121720
17661,A/Switzerland/58887/2022,H3N2,2022-03-23,EPI2121704
17662,A/Switzerland/58626/2022,H3N2,2022-03-21,EPI2121696
17663,A/Switzerland/46363/2022,H3N2,2022-03-18,EPI2121688
17664,A/Switzerland/45998/2022,H3N2,2022-03-21,EPI2121680
17665,A/Switzerland/33764/2022,H3N2,2022-03-18,EPI2121672
17666,A/Switzerland/88/2022,H3N2,2022-03-16,EPI2121664
17667,A/Switzerland/99760/2022,H3N2,2022-03-14,EPI2121656
17668,A/Switzerland/86456/2022,H3N2,2022-03-15,EPI2121648
17669,A/Switzerland/86378/2022,H3N2,2022-03-16,EPI2121640
17670,A/Switzerland/85916/2022,H3N2,2022-03-16,EPI2121632
17671,A/Switzerland/85675/2022,H3N2,2022-03-15,EPI2121624
17672,A/Switzerland/73605/2022,H3N2,2022-03-14,EPI2121616
17673,A/Switzerland/36231/2022,H3N2,2022-03-10,EPI2121608
17674,A/Switzerland/25472/2022,H3N2,2022-03-09,EPI2121600
17675,A/Switzerland/25362/2022,H3N2,2022-03-07,EPI2121592
17676,A/Switzerland/13443/2022,H3N2,2022-03-08,EPI2121584
17677,A/Switzerland/13271/2022,H3N2,2022-03-09,EPI2121576
17678,A/Switzerland/76654/2022,H3N2,2022-03-04,EPI2121568
17679,A/Switzerland/64787/2022,H3N2,2022-03-03,EPI2121560
17680,A/Switzerland/84156/2022,H3N2,2022-04-07,EPI2121552
17681,A/Switzerland/83625/2022,H3N2,2022-04-25,EPI2121544
17682,A/Switzerland/61445/2022,H3N2,2022-04-22,EPI2121536
17683,A/Switzerland/61395/2022,H3N2,2022-04-22,EPI2121528
17684,A/Switzerland/54772/2022,H3N2,2022-03-30,EPI2121512
17685,A/Switzerland/89503/2022,H3N2,2022-03-31,EPI2121504
17686,A/Switzerland/76393/2022,H3N2,2022-04-01,EPI2121496
17687,A/Switzerland/54637/2022,H3N2,2022-03-31,EPI2121488
17688,A/Switzerland/19130/2022,H3N2,2022-03-28,EPI2121480
17689,A/Switzerland/10871/2022,H3N2,2022-03-16,EPI2121472
17690,A/Switzerland/45784/2022,H3N2,2022-03-21,EPI2121464
17691,A/Switzerland/12981/2022,H3N2,2022-03-08,EPI2121448
17692,A/Switzerland/60042/2022,H3N2,2022-03-10,EPI2121440
17693,A/Switzerland/73028/2022,H3N2,2022-03-14,EPI2121394
17694,A/Switzerland/9683/2022,H3N2,2022-03-30,EPI2121386
17695,A/Switzerland/9650/2022,H3N2,2022-04-24,EPI2121378
17696,A/Switzerland/59684/2022,H3N2,2022-04-11,EPI2121370
17697,A/Switzerland/59621/2022,H3N2,2022-04-11,EPI2121362
17698,A/Switzerland/59332/2022,H3N2,2022-04-11,EPI2121354
17699,A/Switzerland/47584/2022,H3N2,2022-04-08,EPI2121346
17700,A/Switzerland/25874/2022,H3N2,2022-04-06,EPI2121338
17701,A/Switzerland/25836/2022,H3N2,2022-04-06,EPI2121330
17702,A/Switzerland/25640/2022,H3N2,2022-04-06,EPI2121322
17703,A/Switzerland/25598/2022,H3N2,2022-04-07,EPI2121314
17704,A/Switzerland/14324/2022,H3N2,2022-04-06,EPI2121306
17705,A/Switzerland/14303/2022,H3N2,2022-04-06,EPI2121298
17706,A/Switzerland/14234/2022,H3N2,2022-04-06,EPI2121290
17707,A/Switzerland/3281/2022,H3N2,2022-04-04,EPI2121282
17708,A/Switzerland/3258/2022,H3N2,2022-04-05,EPI2121274
17709,A/Switzerland/3226/2022,H3N2,2022-04-04,EPI2121266
17710,A/Switzerland/3092/2022,H3N2,2022-04-05,EPI2121258
17711,A/Switzerland/2732/2022,H3N2,2022-04-04,EPI2121250
17712,A/Switzerland/67918/2022,H3N2,2022-03-31,EPI2121242
17713,A/Switzerland/67870/2022,H3N2,2022-04-01,EPI2121234
17714,A/Switzerland/67859/2022,H3N2,2022-04-02,EPI2121226
17715,A/Switzerland/67638/2022,H3N2,2022-04-01,EPI2121218
17716,A/Switzerland/54864/2022,H3N2,2022-03-30,EPI2121210
17717,A/Switzerland/43372/2022,H3N2,2022-03-30,EPI2121202
17718,A/Switzerland/43261/2022,H3N2,2022-03-30,EPI2121194
17719,A/Switzerland/43161/2022,H3N2,2022-03-30,EPI2121186
17720,A/Switzerland/43079/2022,H3N2,2022-03-29,EPI2121178
17721,A/Switzerland/42933/2022,H3N2,2022-03-30,EPI2121170
17722,A/Switzerland/42783/2022,H3N2,2022-03-30,EPI2121154
17723,A/Switzerland/32303/2022,H3N2,2022-03-29,EPI2121146
17724,A/Switzerland/32195/2022,H3N2,2022-03-28,EPI2121138
17725,A/Switzerland/31848/2022,H3N2,2022-03-29,EPI2121130
17726,A/Switzerland/31304/2022,H3N2,2022-03-29,EPI2121122
17727,A/Switzerland/19796/2022,H3N2,2022-03-28,EPI2121114
17728,A/Switzerland/19477/2022,H3N2,2022-03-28,EPI2121106
17729,A/Switzerland/19366/2022,H3N2,2022-03-28,EPI2121098
17730,A/Switzerland/18994/2022,H3N2,2022-03-28,EPI2121090
17731,A/Switzerland/18408/2022,H3N2,2022-03-28,EPI2121082
17732,A/Switzerland/70789/2022,H3N2,2022-03-21,EPI2121074
17733,A/Switzerland/70767/2022,H3N2,2022-03-22,EPI2121066
17734,A/Switzerland/70661/2022,H3N2,2022-03-22,EPI2121058
17735,A/Switzerland/70206/2022,H3N2,2022-03-24,EPI2121050
17736,A/Switzerland/70174/2022,H3N2,2022-03-22,EPI2121042
17737,A/Switzerland/70059/2022,H3N2,2022-03-22,EPI2121034
17738,A/Switzerland/59199/2022,H3N2,2022-03-21,EPI2121026
17739,A/Switzerland/58328/2022,H3N2,2022-03-23,EPI2121018
17740,A/Lisboa/486/2022,H3N2,2022-04-19,EPI2120000
17741,A/Lisboa/485/2022,H3N2,2022-05-16,EPI2119992
17742,A/Lisboa/484/2022,H3N2,2022-05-16,EPI2119984
17743,A/Lisboa/483/2022,H3N2,2022-05-12,EPI2119976
17744,A/Lisboa/482/2022,H3N2,2022-05-09,EPI2119968
17745,A/Lisboa/303/2022,H3N2,2022-05-13,EPI2119960
17746,A/Lisboa/481/2022,H3N2,2022-05-10,EPI2119952
17747,A/Lisboa/480/2022,H3N2,2022-05-14,EPI2119944
17748,A/Lisboa/479/2022,H3N2,2022-05-02,EPI2119936
17749,A/Lisboa/478/2022,H3N2,2022-04-30,EPI2119928
17750,A/Lisboa/477/2022,H3N2,2022-04-30,EPI2119920
17751,A/Lisboa/476/2022,H3N2,2022-05-11,EPI2119912
17752,A/Lisboa/475/2022,H3N2,2022-04-22,EPI2119904
17753,A/Lisboa/474/2022,H3N2,2022-04-19,EPI2119896
17754,A/Lisboa/473/2022,H3N2,2022-04-17,EPI2119888
17755,A/Lisboa/472/2022,H3N2,2022-04-14,EPI2119880
17756,A/Lisboa/471/2022,H3N2,2022-04-11,EPI2119872
17757,A/Lisboa/470/2022,H3N2,2022-04-08,EPI2119864
17758,A/Lisboa/469/2022,H3N2,2022-04-05,EPI2119856
17759,A/Lisboa/468/2022,H3N2,2022-04-01,EPI2119848
17760,A/Lisboa/467/2022,H3N2,2022-03-30,EPI2119840
17761,A/Lisboa/466/2022,H3N2,2022-03-28,EPI2119832
17762,A/Lisboa/465/2022,H3N2,2022-03-24,EPI2119824
17763,A/Lisboa/464/2022,H3N2,2022-03-14,EPI2119816
17764,A/Lisboa/463/2022,H3N2,2022-03-09,EPI2119808
17765,A/Lisboa/462/2022,H3N2,2022-03-08,EPI2119800
17766,A/Lisboa/461/2022,H3N2,2022-03-04,EPI2119792
17767,A/Lisboa/459/2022,H3N2,2022-05-07,EPI2119776
17768,A/Lisboa/458/2022,H3N2,2022-05-06,EPI2119768
17769,A/Lisboa/457/2022,H3N2,2022-05-06,EPI2119760
17770,A/Lisboa/456/2022,H3N2,2022-05-02,EPI2119752
17771,A/Lisboa/455/2022,H3N2,2022-05-08,EPI2119744
17772,A/Lisboa/454/2022,H3N2,2022-05-07,EPI2119736
17773,A/Lisboa/453/2022,H3N2,2022-05-07,EPI2119728
17774,A/Lisboa/452/2022,H3N2,2022-05-09,EPI2119720
17775,A/Lisboa/300/2022,H3N2,2022-05-03,EPI2119712
17776,A/Lisboa/451/2022,H3N2,2022-05-05,EPI2119704
17777,A/Lisboa/450/2022,H3N2,2022-05-04,EPI2119696
17778,A/Lisboa/449/2022,H3N2,2022-05-03,EPI2119688
17779,A/Lisboa/295/2024,H3N2,2022-05-05,EPI2119680
17780,A/Lisboa/294/2023,H3N2,2022-05-04,EPI2119672
17781,A/Lisboa/293/2022,H3N2,2022-05-03,EPI2119664
17782,A/Lisboa/292/2022,H3N2,2022-05-04,EPI2119656
17783,A/Lisboa/448/2022,H3N2,2022-04-19,EPI2119648
17784,A/Lisboa/447/2022,H3N2,2022-04-29,EPI2119640
17785,A/Lisboa/446/2022,H3N2,2022-04-27,EPI2119632
17786,A/Lisboa/445/2022,H3N2,2022-04-13,EPI2119624
17787,A/Lisboa/444/2022,H3N2,2022-04-12,EPI2119616
17788,A/Lisboa/443/2022,H3N2,2022-04-29,EPI2119608
17789,A/Lisboa/442/2022,H3N2,2022-05-03,EPI2119600
17790,A/Lisboa/441/2022,H3N2,2022-05-02,EPI2119592
17791,A/Lisboa/440/2022,H3N2,2022-04-28,EPI2119584
17792,A/Lisboa/439/2022,H3N2,2022-04-28,EPI2119576
17793,A/Lisboa/438/2022,H3N2,2022-04-26,EPI2119568
17794,A/Lisboa/437/2022,H3N2,2022-05-01,EPI2119560
17795,A/Lisboa/435/2022,H3N2,2022-05-02,EPI2119544
17796,A/Lisboa/434/2022,H3N2,2022-05-02,EPI2119536
17797,A/Lisboa/433/2022,H3N2,2022-05-01,EPI2119528
17798,A/Lisboa/432/2022,H3N2,2022-05-01,EPI2119520
17799,A/Lisboa/431/2022,H3N2,2022-04-28,EPI2119512
17800,A/Lisboa/430/2022,H3N2,2022-04-29,EPI2119504
17801,A/Lisboa/429/2022,H3N2,2022-04-27,EPI2119496
17802,A/Lisboa/428/2022,H3N2,2022-04-27,EPI2119488
17803,A/Lisboa/427/2022,H3N2,2022-05-03,EPI2119480
17804,A/Lisboa/426/2022,H3N2,2022-04-30,EPI2119472
17805,A/Lisboa/425/2022,H3N2,2022-04-30,EPI2119464
17806,A/Lisboa/424/2022,H3N2,2022-04-26,EPI2119456
17807,A/Lisboa/423/2022,H3N2,2022-04-26,EPI2119448
17808,A/Lisboa/422/2022,H3N2,2022-04-24,EPI2119440
17809,A/Lisboa/421/2022,H3N2,2022-04-25,EPI2119432
17810,A/Lisboa/420/2022,H3N2,2022-04-21,EPI2119424
17811,A/Lisboa/419/2022,H3N2,2022-04-14,EPI2119416
17812,A/Lisboa/284/2022,H3N2,2022-04-15,EPI2119408
17813,A/Lisboa/282/2022,H3N2,2022-04-18,EPI2119400
17814,A/Lisboa/418/2022,H3N2,2022-04-04,EPI2119385
17815,A/England/221760558/2022,H3N2,2022-04-25,EPI2122604
17816,A/England/221760557/2022,H3N2,2022-04-20,EPI2122596
17817,A/England/221760555/2022,H3N2,2022-04-05,EPI2122588
17818,A/England/221760545/2022,H3N2,2022-03-28,EPI2122540
17819,A/England/221760544/2022,H3N2,2022-03-29,EPI2122532
17820,A/England/221760286/2022,H3N2,2022-04-20,EPI2122492
17821,A/England/221760284/2022,H3N2,2022-04-17,EPI2122484
17822,A/England/221760282/2022,H3N2,2022-04-20,EPI2122476
17823,A/England/221760281/2022,H3N2,2022-04-18,EPI2122468
17824,A/England/221760280/2022,H3N2,2022-04-18,EPI2122460
17825,A/England/221760279/2022,H3N2,2022-04-14,EPI2122452
17826,A/England/221740393/2022,H3N2,2022-03-29,EPI2122412
17827,A/England/221720491/2022,H3N2,2022-04-21,EPI2122404
17828,A/England/221720490/2022,H3N2,2022-04-21,EPI2122396
17829,A/England/221720489/2022,H3N2,2022-04-21,EPI2122388
17830,A/England/221720488/2022,H3N2,2022-04-21,EPI2122380
17831,A/England/221720487/2022,H3N2,2022-04-21,EPI2122372
17832,A/England/221720485/2022,H3N2,2022-04-19,EPI2122364
17833,A/England/221720484/2022,H3N2,2022-04-22,EPI2122356
17834,A/England/221720483/2022,H3N2,2022-04-23,EPI2122348
17835,A/England/221720482/2022,H3N2,2022-04-23,EPI2122340
17836,A/England/221720481/2022,H3N2,2022-04-14,EPI2122332
17837,A/England/221720479/2022,H3N2,2022-04-21,EPI2122324
17838,A/England/221720384/2022,H3N2,2022-04-23,EPI2122316
17839,A/England/221720380/2022,H3N2,2022-04-20,EPI2122308
17840,A/England/221720338/2022,H3N2,2022-04-21,EPI2122300
17841,A/England/221200224/2022,H3N2,2022-03-15,EPI2122292
17842,A/England/221840791/2022,H3N2,2022-04-30,EPI2122280
17843,A/England/221760542/2022,H3N2,2022-03-28,EPI2122275
17844,A/England/221740403/2022,H3N2,2022-04-24,EPI2122273
17845,A/England/221720333/2022,H3N2,2022-04-23,EPI2113062
17846,A/England/221720332/2022,H3N2,2022-04-23,EPI2113054
17847,A/England/221700299/2022,H3N2,2022-04-19,EPI2113046
17848,A/England/221700267/2022,H3N2,2022-04-22,EPI2113030
17849,A/England/221680330/2022,H3N2,2022-04-10,EPI2113014
17850,A/England/221680309/2022,H3N2,2022-04-22,EPI2113006
17851,A/England/221680287/2022,H3N2,2022-04-16,EPI2112998
17852,A/England/221680286/2022,H3N2,2022-04-18,EPI2112990
17853,A/England/221660612/2022,H3N2,2022-04-14,EPI2112982
17854,A/England/221660445/2022,H3N2,2022-04-21,EPI2112966
17855,A/England/221660444/2022,H3N2,2022-04-18,EPI2112958
17856,A/England/221660304/2022,H3N2,2022-04-08,EPI2112942
17857,A/England/221660303/2022,H3N2,2022-04-08,EPI2112934
